Timestamp,Container_ID,Cargo_Type,Origin,Destination,Temperature_C,Humidity_Percent,Vibration_Level,Distance_Remaining_km,Spoilage_Risk,Recommended_Action,Alert_Status
2026-08-09 09:29:13.407645,CONT_002,Seafood,Vizag,Mumbai,2.4,84.31,0.028,170.2,Low,Continue Monitoring,Normal
2026-08-09 09:29:14.419056,CONT_003,Dairy,Bengaluru,Pune,1.8,72.25,0.014,258.11,Low,Continue Monitoring,Normal
2026-08-09 09:29:15.426096,CONT_004,Fruits,Nagpur,Delhi,11.31,75.75,0.093,1073.21,High,Immediate Inspection,Critical
2026-08-09 09:29:16.427174,CONT_001,Vaccines,Hyderabad,Chennai,7.79,81.43,0.086,457.51,High,Immediate Inspection,Critical
2026-08-09 09:29:17.437889,CONT_002,Seafood,Vizag,Mumbai,0.61,78.65,0.045,1328.29,Low,Continue Monitoring,Normal
2026-08-09 09:29:18.448786,CONT_003,Dairy,Bengaluru,Pune,3.51,87.53,0.07,881.66,Medium,Check Cooling System,Warning
2026-08-09 09:29:19.455201,CONT_002,Seafood,Vizag,Mumbai,-1.86,81.89,0.02,428.86,Low,Continue Monitoring,Normal
2026-08-09 09:29:20.461097,CONT_003,Dairy,Bengaluru,Pune,3.0,75.18,0.04,132.65,Low,Continue Monitoring,Normal
2026-08-09 09:29:21.468344,CONT_001,Vaccines,Hyderabad,Chennai,6.32,68.19,0.071,1272.53,Medium,Check Cooling System,Warning
2026-08-09 09:29:22.477763,CONT_004,Fruits,Nagpur,Delhi,7.23,75.34,0.058,140.01,Medium,Check Cooling System,Warning
2026-08-09 09:29:23.485384,CONT_003,Dairy,Bengaluru,Pune,3.39,87.26,0.067,686.73,Medium,Check Cooling System,Warning
2026-08-09 09:29:24.493154,CONT_001,Vaccines,Hyderabad,Chennai,4.19,89.37,0.023,1192.16,Low,Continue Monitoring,Normal
2026-08-09 09:29:25.500230,CONT_001,Vaccines,Hyderabad,Chennai,6.21,64.23,0.063,729.38,Medium,Check Cooling System,Warning
2026-08-09 09:29:26.507613,CONT_004,Fruits,Nagpur,Delhi,6.74,60.11,0.028,499.65,Medium,Check Cooling System,Warning
2026-08-09 09:29:27.515288,CONT_003,Dairy,Bengaluru,Pune,3.65,67.17,0.037,1307.29,Low,Continue Monitoring,Normal
2026-08-09 09:29:28.523156,CONT_004,Fruits,Nagpur,Delhi,9.57,62.61,0.058,1176.52,High,Immediate Inspection,Critical
2026-08-09 09:29:29.531648,CONT_003,Dairy,Bengaluru,Pune,1.75,79.17,0.03,1300.51,Low,Continue Monitoring,Normal
2026-08-09 09:29:30.541448,CONT_001,Vaccines,Hyderabad,Chennai,4.97,89.64,0.082,769.14,High,Immediate Inspection,Critical
2026-08-09 09:29:31.547403,CONT_001,Vaccines,Hyderabad,Chennai,7.5,88.28,0.094,1012.08,High,Immediate Inspection,Critical
2026-08-09 09:29:32.556804,CONT_003,Dairy,Bengaluru,Pune,4.81,83.5,0.07,982.12,Medium,Check Cooling System,Warning
2026-08-09 09:29:33.564402,CONT_004,Fruits,Nagpur,Delhi,9.6,80.86,0.093,114.95,High,Immediate Inspection,Critical
2026-08-09 09:29:34.572255,CONT_003,Dairy,Bengaluru,Pune,4.55,66.54,0.067,909.71,Medium,Check Cooling System,Warning
2026-08-09 09:29:35.578669,CONT_003,Dairy,Bengaluru,Pune,4.8,78.44,0.02,1070.47,Low,Continue Monitoring,Normal
2026-08-09 09:29:36.585835,CONT_004,Fruits,Nagpur,Delhi,8.87,71.76,0.036,850.19,High,Immediate Inspection,Critical
2026-08-09 09:29:37.591992,CONT_001,Vaccines,Hyderabad,Chennai,7.79,87.51,0.032,1093.87,Medium,Check Cooling System,Warning
2026-08-09 09:29:38.599695,CONT_002,Seafood,Vizag,Mumbai,-1.22,72.56,0.027,580.91,Low,Continue Monitoring,Normal
2026-08-09 09:29:39.606652,CONT_003,Dairy,Bengaluru,Pune,4.93,77.1,0.09,20.28,High,Immediate Inspection,Critical
2026-08-09 09:29:40.612276,CONT_003,Dairy,Bengaluru,Pune,1.22,79.04,0.074,773.91,Medium,Check Cooling System,Warning
2026-08-09 09:29:41.618852,CONT_003,Dairy,Bengaluru,Pune,3.09,68.83,0.08,1464.62,Medium,Check Cooling System,Warning
2026-08-09 09:29:42.625796,CONT_003,Dairy,Bengaluru,Pune,3.2,70.32,0.057,871.84,Medium,Check Cooling System,Warning
2026-08-09 09:29:43.634435,CONT_003,Dairy,Bengaluru,Pune,2.4,81.12,0.044,588.19,Low,Continue Monitoring,Normal
2026-08-09 09:29:44.641312,CONT_001,Vaccines,Hyderabad,Chennai,4.87,88.63,0.07,153.97,Medium,Check Cooling System,Warning
2026-08-09 09:29:45.647162,CONT_001,Vaccines,Hyderabad,Chennai,7.76,73.62,0.095,134.46,High,Immediate Inspection,Critical
2026-08-09 09:29:46.655488,CONT_002,Seafood,Vizag,Mumbai,0.25,61.97,0.026,83.5,Low,Continue Monitoring,Normal
2026-08-09 09:29:47.661568,CONT_002,Seafood,Vizag,Mumbai,2.14,65.66,0.06,1211.5,Medium,Check Cooling System,Warning
2026-08-09 09:29:48.669583,CONT_002,Seafood,Vizag,Mumbai,1.22,66.3,0.093,273.95,High,Immediate Inspection,Critical
2026-08-09 09:29:49.676518,CONT_004,Fruits,Nagpur,Delhi,4.4,61.38,0.019,180.97,Low,Continue Monitoring,Normal
2026-08-09 09:29:50.684369,CONT_001,Vaccines,Hyderabad,Chennai,3.46,63.78,0.093,1226.04,High,Immediate Inspection,Critical
2026-08-09 09:29:51.691418,CONT_004,Fruits,Nagpur,Delhi,11.35,72.31,0.013,655.06,High,Immediate Inspection,Critical
2026-08-09 09:29:52.697539,CONT_003,Dairy,Bengaluru,Pune,4.53,71.06,0.018,750.45,Low,Continue Monitoring,Normal
2026-08-09 09:29:53.703061,CONT_002,Seafood,Vizag,Mumbai,3.87,86.7,0.075,787.01,Medium,Check Cooling System,Warning
2026-08-09 09:29:54.708587,CONT_002,Seafood,Vizag,Mumbai,4.0,78.02,0.072,528.74,Medium,Check Cooling System,Warning
2026-08-09 09:29:55.719070,CONT_002,Seafood,Vizag,Mumbai,1.89,88.06,0.013,572.45,Low,Continue Monitoring,Normal
2026-08-09 09:29:56.725081,CONT_001,Vaccines,Hyderabad,Chennai,6.24,61.62,0.021,629.5,Medium,Check Cooling System,Warning
2026-08-09 09:29:57.732205,CONT_002,Seafood,Vizag,Mumbai,-0.91,72.5,0.026,1154.94,Low,Continue Monitoring,Normal
2026-08-09 09:29:58.740083,CONT_004,Fruits,Nagpur,Delhi,11.86,70.18,0.025,823.6,High,Immediate Inspection,Critical
2026-08-09 09:29:59.745427,CONT_003,Dairy,Bengaluru,Pune,4.17,68.82,0.032,104.82,Low,Continue Monitoring,Normal
2026-08-09 09:30:00.754964,CONT_002,Seafood,Vizag,Mumbai,3.72,76.9,0.056,1025.69,Medium,Check Cooling System,Warning
2026-08-09 09:30:01.761889,CONT_001,Vaccines,Hyderabad,Chennai,7.38,60.86,0.046,437.09,Medium,Check Cooling System,Warning
2026-08-09 09:30:02.771647,CONT_001,Vaccines,Hyderabad,Chennai,3.44,68.51,0.041,494.85,Low,Continue Monitoring,Normal
2026-08-09 09:30:03.779243,CONT_002,Seafood,Vizag,Mumbai,2.34,82.24,0.067,556.9,Medium,Check Cooling System,Warning
2026-08-09 09:30:04.785706,CONT_004,Fruits,Nagpur,Delhi,10.62,87.95,0.098,637.86,High,Immediate Inspection,Critical
2026-08-09 09:30:05.791919,CONT_003,Dairy,Bengaluru,Pune,2.74,81.4,0.068,1299.61,Medium,Check Cooling System,Warning
2026-08-09 09:30:06.799685,CONT_002,Seafood,Vizag,Mumbai,2.2,63.88,0.035,1203.63,Low,Continue Monitoring,Normal
2026-08-09 09:30:07.808320,CONT_002,Seafood,Vizag,Mumbai,-1.07,60.83,0.058,772.17,Medium,Check Cooling System,Warning
2026-08-09 09:30:08.815240,CONT_003,Dairy,Bengaluru,Pune,1.87,79.93,0.016,1165.83,Low,Continue Monitoring,Normal
2026-08-09 09:30:09.822992,CONT_001,Vaccines,Hyderabad,Chennai,4.93,78.58,0.073,303.24,Medium,Check Cooling System,Warning
2026-08-09 09:30:10.830926,CONT_001,Vaccines,Hyderabad,Chennai,3.34,78.72,0.086,1083.06,High,Immediate Inspection,Critical
2026-08-09 09:30:11.839691,CONT_003,Dairy,Bengaluru,Pune,1.18,89.93,0.014,1255.36,Low,Continue Monitoring,Normal
2026-08-09 09:30:12.848032,CONT_004,Fruits,Nagpur,Delhi,6.32,85.92,0.042,941.0,Medium,Check Cooling System,Warning
2026-08-09 09:30:13.856304,CONT_001,Vaccines,Hyderabad,Chennai,6.46,73.68,0.047,1134.39,Medium,Check Cooling System,Warning
2026-08-09 09:30:14.864072,CONT_002,Seafood,Vizag,Mumbai,3.39,71.04,0.096,123.45,High,Immediate Inspection,Critical
2026-08-09 09:30:15.870690,CONT_004,Fruits,Nagpur,Delhi,4.44,85.14,0.039,52.46,Low,Continue Monitoring,Normal
2026-08-09 09:30:16.877686,CONT_001,Vaccines,Hyderabad,Chennai,7.87,60.01,0.093,25.23,High,Immediate Inspection,Critical
2026-08-09 09:30:17.885332,CONT_004,Fruits,Nagpur,Delhi,11.71,62.28,0.025,252.51,High,Immediate Inspection,Critical
2026-08-09 09:30:18.891157,CONT_001,Vaccines,Hyderabad,Chennai,7.56,60.74,0.08,924.27,Medium,Check Cooling System,Warning
2026-08-09 09:30:19.898094,CONT_001,Vaccines,Hyderabad,Chennai,5.6,74.55,0.044,1027.35,Medium,Check Cooling System,Warning
2026-08-09 09:30:20.905275,CONT_002,Seafood,Vizag,Mumbai,3.42,72.94,0.045,538.02,Low,Continue Monitoring,Normal
2026-08-09 09:30:21.911174,CONT_001,Vaccines,Hyderabad,Chennai,2.35,62.56,0.078,278.15,Medium,Check Cooling System,Warning
2026-08-09 09:30:22.917865,CONT_002,Seafood,Vizag,Mumbai,1.71,68.3,0.033,1185.16,Low,Continue Monitoring,Normal
2026-08-09 09:30:23.926306,CONT_004,Fruits,Nagpur,Delhi,7.54,62.99,0.061,712.61,Medium,Check Cooling System,Warning
2026-08-09 09:30:24.933279,CONT_001,Vaccines,Hyderabad,Chennai,7.26,78.42,0.026,1210.67,Medium,Check Cooling System,Warning
2026-08-09 09:30:25.939330,CONT_003,Dairy,Bengaluru,Pune,2.18,63.44,0.05,339.91,Low,Continue Monitoring,Normal
2026-08-09 09:30:26.946290,CONT_002,Seafood,Vizag,Mumbai,2.3,76.33,0.028,877.22,Low,Continue Monitoring,Normal
2026-08-09 09:30:27.952490,CONT_004,Fruits,Nagpur,Delhi,8.09,88.02,0.046,391.07,High,Immediate Inspection,Critical
2026-08-09 09:30:28.958930,CONT_002,Seafood,Vizag,Mumbai,3.32,73.11,0.021,138.27,Low,Continue Monitoring,Normal
2026-08-09 09:30:29.965398,CONT_003,Dairy,Bengaluru,Pune,3.21,75.87,0.053,244.31,Medium,Check Cooling System,Warning
2026-08-09 09:30:30.972439,CONT_004,Fruits,Nagpur,Delhi,4.52,86.43,0.081,684.52,High,Immediate Inspection,Critical
2026-08-09 09:30:31.980289,CONT_003,Dairy,Bengaluru,Pune,3.4,69.01,0.057,974.29,Medium,Check Cooling System,Warning
2026-08-09 09:30:32.989700,CONT_004,Fruits,Nagpur,Delhi,4.15,86.58,0.059,740.13,Medium,Check Cooling System,Warning
2026-08-09 09:30:34.010476,CONT_004,Fruits,Nagpur,Delhi,8.17,68.61,0.086,622.74,High,Immediate Inspection,Critical
2026-08-09 09:30:35.032417,CONT_002,Seafood,Vizag,Mumbai,-1.82,62.11,0.084,99.08,High,Immediate Inspection,Critical
2026-08-09 09:30:36.039013,CONT_001,Vaccines,Hyderabad,Chennai,2.49,75.45,0.039,1016.21,Low,Continue Monitoring,Normal
2026-08-09 09:30:37.046699,CONT_003,Dairy,Bengaluru,Pune,3.69,84.79,0.022,484.67,Low,Continue Monitoring,Normal
2026-08-09 09:30:38.053242,CONT_002,Seafood,Vizag,Mumbai,2.1,88.93,0.014,159.59,Low,Continue Monitoring,Normal
2026-08-09 09:30:39.063390,CONT_001,Vaccines,Hyderabad,Chennai,4.53,77.77,0.08,999.47,Medium,Check Cooling System,Warning
2026-08-09 09:30:40.072359,CONT_004,Fruits,Nagpur,Delhi,5.63,76.33,0.086,1036.05,High,Immediate Inspection,Critical
2026-08-09 09:30:41.082506,CONT_004,Fruits,Nagpur,Delhi,9.58,81.49,0.089,608.99,High,Immediate Inspection,Critical
2026-08-09 09:30:42.089345,CONT_001,Vaccines,Hyderabad,Chennai,6.7,64.7,0.047,410.81,Medium,Check Cooling System,Warning
2026-08-09 09:30:43.098390,CONT_002,Seafood,Vizag,Mumbai,-0.41,69.16,0.035,1331.79,Low,Continue Monitoring,Normal
2026-08-09 09:30:44.105867,CONT_004,Fruits,Nagpur,Delhi,4.17,75.51,0.015,1461.13,Low,Continue Monitoring,Normal
2026-08-09 09:30:45.112999,CONT_002,Seafood,Vizag,Mumbai,3.68,61.6,0.054,408.28,Medium,Check Cooling System,Warning
2026-08-09 09:30:46.116709,CONT_001,Vaccines,Hyderabad,Chennai,7.21,84.96,0.092,1444.16,High,Immediate Inspection,Critical
2026-08-09 09:30:47.128845,CONT_001,Vaccines,Hyderabad,Chennai,6.05,74.16,0.046,166.08,Medium,Check Cooling System,Warning
2026-08-09 09:30:48.138092,CONT_001,Vaccines,Hyderabad,Chennai,3.21,89.95,0.04,1165.53,Low,Continue Monitoring,Normal
2026-08-09 09:30:49.145477,CONT_001,Vaccines,Hyderabad,Chennai,7.34,76.18,0.073,213.28,Medium,Check Cooling System,Warning
2026-08-09 09:30:50.146842,CONT_001,Vaccines,Hyderabad,Chennai,2.93,67.97,0.048,361.57,Low,Continue Monitoring,Normal
2026-08-09 09:30:51.157907,CONT_004,Fruits,Nagpur,Delhi,10.15,65.38,0.063,454.87,High,Immediate Inspection,Critical
2026-08-09 09:30:52.165044,CONT_003,Dairy,Bengaluru,Pune,2.29,67.63,0.096,1454.35,High,Immediate Inspection,Critical
2026-08-09 09:30:53.171010,CONT_001,Vaccines,Hyderabad,Chennai,3.61,86.03,0.094,1130.97,High,Immediate Inspection,Critical
2026-08-09 09:30:54.179912,CONT_002,Seafood,Vizag,Mumbai,3.96,64.41,0.051,908.03,Medium,Check Cooling System,Warning
2026-08-09 09:30:55.186524,CONT_003,Dairy,Bengaluru,Pune,2.39,64.67,0.02,1411.76,Low,Continue Monitoring,Normal
2026-08-09 09:30:56.192095,CONT_001,Vaccines,Hyderabad,Chennai,6.43,67.08,0.022,259.55,Medium,Check Cooling System,Warning
2026-08-09 09:30:57.199327,CONT_004,Fruits,Nagpur,Delhi,7.95,89.86,0.037,479.86,Medium,Check Cooling System,Warning
2026-08-09 09:30:58.207167,CONT_003,Dairy,Bengaluru,Pune,1.77,68.94,0.076,1231.35,Medium,Check Cooling System,Warning
2026-08-09 09:30:59.214769,CONT_002,Seafood,Vizag,Mumbai,-0.3,68.9,0.05,1175.56,Low,Continue Monitoring,Normal
2026-08-09 09:31:00.222785,CONT_001,Vaccines,Hyderabad,Chennai,4.42,77.25,0.063,564.48,Medium,Check Cooling System,Warning
2026-08-09 09:31:01.228647,CONT_003,Dairy,Bengaluru,Pune,4.63,84.6,0.074,172.69,Medium,Check Cooling System,Warning
2026-08-09 09:31:02.235003,CONT_001,Vaccines,Hyderabad,Chennai,2.13,86.83,0.096,1313.8,High,Immediate Inspection,Critical
2026-08-09 09:31:03.241929,CONT_001,Vaccines,Hyderabad,Chennai,2.81,63.07,0.066,201.91,Medium,Check Cooling System,Warning
2026-08-09 09:31:04.248709,CONT_001,Vaccines,Hyderabad,Chennai,4.52,75.98,0.059,379.91,Medium,Check Cooling System,Warning
2026-08-09 09:31:05.282737,CONT_004,Fruits,Nagpur,Delhi,7.81,86.12,0.011,523.68,Medium,Check Cooling System,Warning
2026-08-09 09:31:06.293594,CONT_001,Vaccines,Hyderabad,Chennai,2.54,74.46,0.07,418.79,Medium,Check Cooling System,Warning
2026-08-09 09:31:07.299125,CONT_003,Dairy,Bengaluru,Pune,3.63,69.12,0.047,1110.59,Low,Continue Monitoring,Normal
2026-08-09 09:31:08.309880,CONT_002,Seafood,Vizag,Mumbai,1.89,60.2,0.038,1331.65,Low,Continue Monitoring,Normal
2026-08-09 09:31:09.316008,CONT_003,Dairy,Bengaluru,Pune,4.62,80.72,0.096,1031.26,High,Immediate Inspection,Critical
2026-08-09 09:31:10.323340,CONT_002,Seafood,Vizag,Mumbai,0.57,82.22,0.022,367.91,Low,Continue Monitoring,Normal
2026-08-09 09:31:11.329418,CONT_003,Dairy,Bengaluru,Pune,3.65,64.64,0.045,1303.2,Low,Continue Monitoring,Normal
2026-08-09 09:31:12.343662,CONT_004,Fruits,Nagpur,Delhi,6.7,61.18,0.047,829.37,Medium,Check Cooling System,Warning
2026-08-09 09:31:13.350105,CONT_002,Seafood,Vizag,Mumbai,0.05,66.91,0.021,657.55,Low,Continue Monitoring,Normal
2026-08-09 09:31:14.356173,CONT_003,Dairy,Bengaluru,Pune,3.54,80.49,0.073,207.61,Medium,Check Cooling System,Warning
2026-08-09 09:31:15.363286,CONT_001,Vaccines,Hyderabad,Chennai,7.56,87.69,0.039,1037.99,Medium,Check Cooling System,Warning
2026-08-09 09:31:16.369081,CONT_004,Fruits,Nagpur,Delhi,8.54,72.26,0.022,323.33,High,Immediate Inspection,Critical
2026-08-09 09:31:17.377077,CONT_004,Fruits,Nagpur,Delhi,7.14,67.2,0.046,674.24,Medium,Check Cooling System,Warning
2026-08-09 09:31:18.383856,CONT_003,Dairy,Bengaluru,Pune,4.5,86.92,0.025,780.17,Low,Continue Monitoring,Normal
2026-08-09 09:31:19.391016,CONT_002,Seafood,Vizag,Mumbai,-0.26,86.87,0.016,1231.19,Low,Continue Monitoring,Normal
2026-08-09 09:31:20.398352,CONT_001,Vaccines,Hyderabad,Chennai,7.81,67.13,0.024,1285.31,Medium,Check Cooling System,Warning
2026-08-09 09:31:21.405024,CONT_004,Fruits,Nagpur,Delhi,8.97,61.42,0.044,1444.68,High,Immediate Inspection,Critical
2026-08-09 09:31:22.411010,CONT_003,Dairy,Bengaluru,Pune,3.58,78.47,0.052,533.58,Medium,Check Cooling System,Warning
2026-08-09 09:31:23.417352,CONT_001,Vaccines,Hyderabad,Chennai,2.14,70.7,0.059,908.17,Medium,Check Cooling System,Warning
2026-08-09 09:31:24.424332,CONT_004,Fruits,Nagpur,Delhi,6.47,68.92,0.038,1207.6,Medium,Check Cooling System,Warning
2026-08-09 09:31:25.431657,CONT_001,Vaccines,Hyderabad,Chennai,2.48,80.36,0.028,309.45,Low,Continue Monitoring,Normal
2026-08-09 09:31:26.440194,CONT_001,Vaccines,Hyderabad,Chennai,6.47,75.36,0.015,465.95,Medium,Check Cooling System,Warning
2026-08-09 09:31:27.442043,CONT_002,Seafood,Vizag,Mumbai,1.03,61.77,0.089,245.46,High,Immediate Inspection,Critical
2026-08-09 09:31:28.453566,CONT_002,Seafood,Vizag,Mumbai,0.33,83.41,0.077,96.81,Medium,Check Cooling System,Warning
2026-08-09 09:31:29.459837,CONT_001,Vaccines,Hyderabad,Chennai,5.87,83.71,0.085,484.97,High,Immediate Inspection,Critical
2026-08-09 09:31:30.465450,CONT_003,Dairy,Bengaluru,Pune,4.12,77.24,0.081,992.94,High,Immediate Inspection,Critical
2026-08-09 09:31:31.474716,CONT_001,Vaccines,Hyderabad,Chennai,6.74,80.8,0.08,1281.6,Medium,Check Cooling System,Warning
2026-08-09 09:31:32.486019,CONT_004,Fruits,Nagpur,Delhi,9.71,70.21,0.08,40.0,High,Immediate Inspection,Critical
2026-08-09 09:31:33.494328,CONT_002,Seafood,Vizag,Mumbai,-1.63,62.97,0.032,427.89,Low,Continue Monitoring,Normal
2026-08-09 09:31:34.501070,CONT_004,Fruits,Nagpur,Delhi,10.97,82.13,0.019,1246.43,High,Immediate Inspection,Critical
2026-08-09 09:31:35.509682,CONT_001,Vaccines,Hyderabad,Chennai,3.6,70.19,0.087,400.64,High,Immediate Inspection,Critical
2026-08-09 09:31:36.517627,CONT_001,Vaccines,Hyderabad,Chennai,5.22,74.41,0.076,1434.84,Medium,Check Cooling System,Warning
2026-08-09 09:31:37.523993,CONT_001,Vaccines,Hyderabad,Chennai,2.45,89.16,0.056,806.38,Medium,Check Cooling System,Warning
2026-08-09 09:31:38.525201,CONT_004,Fruits,Nagpur,Delhi,8.97,86.17,0.09,1385.72,High,Immediate Inspection,Critical
2026-08-09 09:31:39.536707,CONT_002,Seafood,Vizag,Mumbai,3.92,88.4,0.057,151.31,Medium,Check Cooling System,Warning
2026-08-09 09:31:40.544310,CONT_002,Seafood,Vizag,Mumbai,3.02,77.51,0.043,1332.56,Low,Continue Monitoring,Normal
2026-08-09 09:31:41.550451,CONT_001,Vaccines,Hyderabad,Chennai,3.75,88.6,0.09,1180.9,High,Immediate Inspection,Critical
2026-08-09 09:31:42.557210,CONT_003,Dairy,Bengaluru,Pune,1.73,79.87,0.058,352.86,Medium,Check Cooling System,Warning
2026-08-09 09:31:43.564015,CONT_002,Seafood,Vizag,Mumbai,-1.33,80.93,0.046,150.27,Low,Continue Monitoring,Normal
2026-08-09 09:31:44.568784,CONT_002,Seafood,Vizag,Mumbai,1.72,70.9,0.027,275.33,Low,Continue Monitoring,Normal
2026-08-09 09:31:45.578732,CONT_004,Fruits,Nagpur,Delhi,11.28,78.51,0.056,521.66,High,Immediate Inspection,Critical
2026-08-09 09:31:46.583779,CONT_003,Dairy,Bengaluru,Pune,4.37,74.77,0.052,49.41,Medium,Check Cooling System,Warning
2026-08-09 09:31:47.592063,CONT_002,Seafood,Vizag,Mumbai,1.5,83.79,0.083,446.17,High,Immediate Inspection,Critical
2026-08-09 09:31:48.600592,CONT_004,Fruits,Nagpur,Delhi,4.81,89.47,0.036,826.59,Low,Continue Monitoring,Normal
2026-08-09 09:31:49.608723,CONT_001,Vaccines,Hyderabad,Chennai,6.47,74.35,0.029,1459.86,Medium,Check Cooling System,Warning
2026-08-09 09:31:50.615819,CONT_001,Vaccines,Hyderabad,Chennai,5.76,69.52,0.067,844.5,Medium,Check Cooling System,Warning
2026-08-09 09:31:51.622103,CONT_001,Vaccines,Hyderabad,Chennai,3.13,70.82,0.022,449.0,Low,Continue Monitoring,Normal
2026-08-09 09:31:52.627146,CONT_002,Seafood,Vizag,Mumbai,-1.15,80.12,0.014,782.48,Low,Continue Monitoring,Normal
2026-08-09 09:31:53.635411,CONT_002,Seafood,Vizag,Mumbai,0.79,79.91,0.064,843.26,Medium,Check Cooling System,Warning
2026-08-09 09:31:54.643127,CONT_002,Seafood,Vizag,Mumbai,0.67,65.85,0.084,24.04,High,Immediate Inspection,Critical
2026-08-09 09:31:55.649664,CONT_001,Vaccines,Hyderabad,Chennai,4.67,84.52,0.029,360.88,Low,Continue Monitoring,Normal
2026-08-09 09:31:56.656804,CONT_002,Seafood,Vizag,Mumbai,0.03,72.76,0.029,125.97,Low,Continue Monitoring,Normal
2026-08-09 09:31:57.658522,CONT_003,Dairy,Bengaluru,Pune,1.05,64.07,0.062,1491.93,Medium,Check Cooling System,Warning
2026-08-09 09:31:58.668029,CONT_003,Dairy,Bengaluru,Pune,4.59,81.88,0.071,1152.88,Medium,Check Cooling System,Warning
2026-08-09 09:31:59.676034,CONT_004,Fruits,Nagpur,Delhi,6.01,82.25,0.086,230.46,High,Immediate Inspection,Critical
2026-08-09 09:32:00.683492,CONT_001,Vaccines,Hyderabad,Chennai,5.29,75.88,0.034,1425.3,Medium,Check Cooling System,Warning
2026-08-09 09:32:01.689021,CONT_002,Seafood,Vizag,Mumbai,3.44,77.9,0.095,1202.94,High,Immediate Inspection,Critical
2026-08-09 09:32:02.695176,CONT_004,Fruits,Nagpur,Delhi,8.84,81.61,0.076,1491.78,High,Immediate Inspection,Critical
2026-08-09 09:32:03.702887,CONT_004,Fruits,Nagpur,Delhi,6.34,61.62,0.047,870.36,Medium,Check Cooling System,Warning
2026-08-09 09:32:04.708494,CONT_002,Seafood,Vizag,Mumbai,3.42,78.77,0.068,1464.76,Medium,Check Cooling System,Warning
2026-08-09 09:32:05.717217,CONT_003,Dairy,Bengaluru,Pune,4.59,63.1,0.012,939.46,Low,Continue Monitoring,Normal
2026-08-09 09:32:06.722956,CONT_001,Vaccines,Hyderabad,Chennai,3.61,75.54,0.095,53.59,High,Immediate Inspection,Critical
2026-08-09 09:32:07.729542,CONT_003,Dairy,Bengaluru,Pune,1.26,73.32,0.04,793.53,Low,Continue Monitoring,Normal
2026-08-09 09:32:08.735966,CONT_004,Fruits,Nagpur,Delhi,4.18,76.58,0.032,1047.28,Low,Continue Monitoring,Normal
2026-08-09 09:32:09.742701,CONT_001,Vaccines,Hyderabad,Chennai,5.57,74.05,0.048,798.12,Medium,Check Cooling System,Warning
2026-08-09 09:32:10.749100,CONT_003,Dairy,Bengaluru,Pune,2.24,78.17,0.018,1465.98,Low,Continue Monitoring,Normal
2026-08-09 09:32:11.756504,CONT_002,Seafood,Vizag,Mumbai,3.43,60.69,0.059,303.42,Medium,Check Cooling System,Warning
2026-08-09 09:32:12.762004,CONT_001,Vaccines,Hyderabad,Chennai,3.62,86.26,0.076,987.67,Medium,Check Cooling System,Warning
2026-08-09 09:32:13.770352,CONT_003,Dairy,Bengaluru,Pune,4.73,72.62,0.04,379.48,Low,Continue Monitoring,Normal
2026-08-09 09:32:14.776138,CONT_002,Seafood,Vizag,Mumbai,1.0,80.74,0.043,972.1,Low,Continue Monitoring,Normal
2026-08-09 09:32:15.783124,CONT_004,Fruits,Nagpur,Delhi,10.68,74.64,0.065,908.23,High,Immediate Inspection,Critical
2026-08-09 09:32:16.784521,CONT_001,Vaccines,Hyderabad,Chennai,2.41,64.39,0.076,308.13,Medium,Check Cooling System,Warning
2026-08-09 09:32:17.796298,CONT_003,Dairy,Bengaluru,Pune,3.56,66.86,0.079,80.77,Medium,Check Cooling System,Warning
2026-08-09 09:32:18.802644,CONT_001,Vaccines,Hyderabad,Chennai,6.19,86.13,0.013,318.99,Medium,Check Cooling System,Warning
2026-08-09 09:32:19.809096,CONT_002,Seafood,Vizag,Mumbai,1.15,64.22,0.057,175.34,Medium,Check Cooling System,Warning
2026-08-09 09:32:20.817486,CONT_003,Dairy,Bengaluru,Pune,1.31,64.44,0.09,1155.13,High,Immediate Inspection,Critical
2026-08-09 09:32:21.823154,CONT_003,Dairy,Bengaluru,Pune,2.46,89.53,0.076,1361.77,Medium,Check Cooling System,Warning
2026-08-09 09:32:22.829987,CONT_004,Fruits,Nagpur,Delhi,10.57,86.82,0.097,923.98,High,Immediate Inspection,Critical
2026-08-09 09:32:23.837886,CONT_001,Vaccines,Hyderabad,Chennai,6.27,76.29,0.094,541.4,High,Immediate Inspection,Critical
